{'kernel': 'rbf', 'degree': 2, 'gamma': 0.9, 'coef0': 0.89, 'C': 96, 'epsilon': 0.23, 'rsme': 7.438068812988055}
{'kernel': 'poly', 'degree': 4, 'gamma': 0.49, 'coef0': 0.62, 'C': 80, 'epsilon': 0.14, 'rsme': 7.0575448769681275}
{'kernel': 'linear', 'degree': 2, 'gamma': 0.8, 'coef0': 0.1, 'C': 70, 'epsilon': 0.42, 'rsme': 9.503855686112663}
{'kernel': 'poly', 'degree': 2, 'gamma': 0.4, 'coef0': 0.64, 'C': 61, 'epsilon': 0.46, 'rsme': 11.846322324121306}
{'kernel': 'poly', 'degree': 4, 'gamma': 0.28, 'coef0': 0.93, 'C': 77, 'epsilon': 0.1, 'rsme': 7.061682257270819}
{'kernel': 'poly', 'degree': 2, 'gamma': 0.19, 'coef0': 0.11, 'C': 78, 'epsilon': 0.19, 'rsme': 7.3006810225110685}
{'kernel': 'sigmoid', 'degree': 4, 'gamma': 0.15, 'coef0': 0.21, 'C': 80, 'epsilon': 0.23, 'rsme': 159.0179658575137}
{'kernel': 'poly', 'degree': 3, 'gamma': 0.16, 'coef0': 0.86, 'C': 43, 'epsilon': 0.32, 'rsme': 8.007859273803879}
{'kernel': 'poly', 'degree': 3, 'gamma': 0.83, 'coef0': 0.71, 'C': 9, 'epsilon': 0.25, 'rsme': 7.730493355650175}
{'kernel': 'linear', 'degree': 4, 'gamma': 0.83, 'coef0': 0.34, 'C': 13, 'epsilon': 0.49, 'rsme': 12.125131674427614}
{'kernel': 'rbf', 'degree': 4, 'gamma': 0.56, 'coef0': 0.2, 'C': 94, 'epsilon': 0.44, 'rsme': 11.143323789821169}
{'kernel': 'poly', 'degree': 3, 'gamma': 0.89, 'coef0': 0.8, 'C': 58, 'epsilon': 0.41, 'rsme': 9.81076545502021}
{'kernel': 'rbf', 'degree': 2, 'gamma': 0.83, 'coef0': 0.15, 'C': 7, 'epsilon': 0.1, 'rsme': 7.060083688385652}
{'kernel': 'linear', 'degree': 4, 'gamma': 0.4, 'coef0': 0.7, 'C': 91, 'epsilon': 0.16, 'rsme': 7.400134198311938}
{'kernel': 'sigmoid', 'degree': 2, 'gamma': 0.1, 'coef0': 0.44, 'C': 75, 'epsilon': 0.18, 'rsme': 115.82932663112803}
{'kernel': 'sigmoid', 'degree': 4, 'gamma': 0.43, 'coef0': 0.84, 'C': 47, 'epsilon': 0.33, 'rsme': 1674.4032240781232}
{'kernel': 'rbf', 'degree': 2, 'gamma': 0.29, 'coef0': 0.76, 'C': 45, 'epsilon': 0.23, 'rsme': 7.485122142672638}
{'kernel': 'poly', 'degree': 4, 'gamma': 0.75, 'coef0': 0.48, 'C': 80, 'epsilon': 0.32, 'rsme': 7.9831443939085105}
{'kernel': 'rbf', 'degree': 3, 'gamma': 0.72, 'coef0': 0.77, 'C': 9, 'epsilon': 0.26, 'rsme': 7.7500606905317815}
{'kernel': 'sigmoid', 'degree': 4, 'gamma': 0.39, 'coef0': 0.87, 'C': 55, 'epsilon': 0.1, 'rsme': 1580.1949170169028}
{'kernel': 'rbf', 'degree': 2, 'gamma': 0.48, 'coef0': 0.64, 'C': 32, 'epsilon': 0.27, 'rsme': 7.727712688974316}
{'kernel': 'linear', 'degree': 3, 'gamma': 0.16, 'coef0': 0.33, 'C': 84, 'epsilon': 0.42, 'rsme': 9.487495310519952}
{'kernel': 'rbf', 'degree': 2, 'gamma': 0.13, 'coef0': 0.37, 'C': 66, 'epsilon': 0.37, 'rsme': 8.226844254322932}
{'kernel': 'linear', 'degree': 3, 'gamma': 0.5, 'coef0': 0.25, 'C': 25, 'epsilon': 0.37, 'rsme': 8.926679238117417}
{'kernel': 'rbf', 'degree': 3, 'gamma': 0.71, 'coef0': 0.83, 'C': 1, 'epsilon': 0.33, 'rsme': 7.99064170071796}
{'kernel': 'poly', 'degree': 3, 'gamma': 0.16, 'coef0': 0.92, 'C': 61, 'epsilon': 0.48, 'rsme': 12.57481680981226}
{'kernel': 'linear', 'degree': 2, 'gamma': 0.74, 'coef0': 0.62, 'C': 32, 'epsilon': 0.46, 'rsme': 9.779909743844609}
{'kernel': 'sigmoid', 'degree': 4, 'gamma': 0.76, 'coef0': 0.15, 'C': 61, 'epsilon': 0.21, 'rsme': 2889.0371698797826}
{'kernel': 'poly', 'degree': 3, 'gamma': 0.62, 'coef0': 0.49, 'C': 46, 'epsilon': 0.41, 'rsme': 9.845585562768173}
{'kernel': 'linear', 'degree': 3, 'gamma': 0.31, 'coef0': 0.6, 'C': 71, 'epsilon': 0.24, 'rsme': 7.970589364714392}
{'kernel': 'sigmoid', 'degree': 2, 'gamma': 0.97, 'coef0': 0.44, 'C': 80, 'epsilon': 0.32, 'rsme': 13937.075758087365}
{'kernel': 'rbf', 'degree': 2, 'gamma': 0.8, 'coef0': 0.71, 'C': 56, 'epsilon': 0.22, 'rsme': 7.451598855408609}
{'kernel': 'linear', 'degree': 2, 'gamma': 0.27, 'coef0': 0.28, 'C': 29, 'epsilon': 0.21, 'rsme': 7.775072945287107}
{'kernel': 'rbf', 'degree': 3, 'gamma': 0.11, 'coef0': 0.52, 'C': 43, 'epsilon': 0.16, 'rsme': 7.192780855188647}
{'kernel': 'sigmoid', 'degree': 3, 'gamma': 0.73, 'coef0': 0.17, 'C': 79, 'epsilon': 0.27, 'rsme': 3833.0284423989574}
{'kernel': 'linear', 'degree': 3, 'gamma': 0.24, 'coef0': 0.88, 'C': 41, 'epsilon': 0.4, 'rsme': 9.594965081570894}
{'kernel': 'poly', 'degree': 2, 'gamma': 0.77, 'coef0': 0.65, 'C': 80, 'epsilon': 0.41, 'rsme': 9.91910795855811}
{'kernel': 'poly', 'degree': 4, 'gamma': 0.98, 'coef0': 0.6, 'C': 30, 'epsilon': 0.29, 'rsme': 7.733104437782534}
{'kernel': 'sigmoid', 'degree': 2, 'gamma': 0.28, 'coef0': 0.23, 'C': 49, 'epsilon': 0.34, 'rsme': 410.44677583957787}
{'kernel': 'sigmoid', 'degree': 2, 'gamma': 0.56, 'coef0': 0.11, 'C': 40, 'epsilon': 0.36, 'rsme': 739.9478476311981}
{'kernel': 'linear', 'degree': 3, 'gamma': 0.29, 'coef0': 0.79, 'C': 73, 'epsilon': 0.12, 'rsme': 7.337151864806729}
{'kernel': 'rbf', 'degree': 3, 'gamma': 0.24, 'coef0': 0.61, 'C': 52, 'epsilon': 0.11, 'rsme': 7.105607522352076}
{'kernel': 'poly', 'degree': 2, 'gamma': 0.46, 'coef0': 0.37, 'C': 21, 'epsilon': 0.13, 'rsme': 7.157522631426174}
{'kernel': 'poly', 'degree': 2, 'gamma': 0.2, 'coef0': 0.47, 'C': 54, 'epsilon': 0.14, 'rsme': 7.162514181250052}
{'kernel': 'rbf', 'degree': 2, 'gamma': 0.8, 'coef0': 0.81, 'C': 88, 'epsilon': 0.3, 'rsme': 7.663445662348392}
{'kernel': 'rbf', 'degree': 4, 'gamma': 0.76, 'coef0': 0.77, 'C': 59, 'epsilon': 0.36, 'rsme': 8.306396476970997}
{'kernel': 'rbf', 'degree': 2, 'gamma': 0.15, 'coef0': 0.13, 'C': 46, 'epsilon': 0.37, 'rsme': 8.224838554831623}
{'kernel': 'poly', 'degree': 3, 'gamma': 0.83, 'coef0': 0.27, 'C': 64, 'epsilon': 0.43, 'rsme': 11.066767066169524}
{'kernel': 'linear', 'degree': 4, 'gamma': 0.59, 'coef0': 0.65, 'C': 9, 'epsilon': 0.11, 'rsme': 7.354992178126265}
{'kernel': 'poly', 'degree': 4, 'gamma': 0.22, 'coef0': 0.98, 'C': 49, 'epsilon': 0.22, 'rsme': 7.553481734231141}
{'kernel': 'rbf', 'degree': 2, 'gamma': 0.95, 'coef0': 0.81, 'C': 48, 'epsilon': 0.12, 'rsme': 6.9926961648746175}
{'kernel': 'rbf', 'degree': 4, 'gamma': 0.93, 'coef0': 0.25, 'C': 11, 'epsilon': 0.31, 'rsme': 7.691122992257505}
{'kernel': 'poly', 'degree': 2, 'gamma': 0.51, 'coef0': 0.83, 'C': 59, 'epsilon': 0.47, 'rsme': 12.252749756814492}
{'kernel': 'linear', 'degree': 3, 'gamma': 0.66, 'coef0': 0.65, 'C': 66, 'epsilon': 0.42, 'rsme': 9.508318967516175}
{'kernel': 'linear', 'degree': 2, 'gamma': 0.43, 'coef0': 0.96, 'C': 94, 'epsilon': 0.42, 'rsme': 9.461365351994576}
{'kernel': 'sigmoid', 'degree': 2, 'gamma': 0.26, 'coef0': 0.33, 'C': 47, 'epsilon': 0.28, 'rsme': 460.8447039195434}
{'kernel': 'rbf', 'degree': 3, 'gamma': 0.48, 'coef0': 0.8, 'C': 33, 'epsilon': 0.45, 'rsme': 11.564719960107762}
{'kernel': 'poly', 'degree': 3, 'gamma': 0.7, 'coef0': 0.81, 'C': 20, 'epsilon': 0.47, 'rsme': 12.296558433353393}
{'kernel': 'rbf', 'degree': 3, 'gamma': 0.79, 'coef0': 0.59, 'C': 97, 'epsilon': 0.28, 'rsme': 7.544345161060481}
{'kernel': 'poly', 'degree': 3, 'gamma': 0.32, 'coef0': 0.45, 'C': 52, 'epsilon': 0.2, 'rsme': 7.326978276384128}
{'kernel': 'rbf', 'degree': 2, 'gamma': 0.52, 'coef0': 0.61, 'C': 5, 'epsilon': 0.22, 'rsme': 7.429342386515057}
{'kernel': 'rbf', 'degree': 4, 'gamma': 0.11, 'coef0': 0.86, 'C': 17, 'epsilon': 0.41, 'rsme': 9.836790282557667}
{'kernel': 'poly', 'degree': 4, 'gamma': 0.7, 'coef0': 0.87, 'C': 39, 'epsilon': 0.21, 'rsme': 7.429780887719176}
{'kernel': 'linear', 'degree': 3, 'gamma': 0.98, 'coef0': 0.87, 'C': 71, 'epsilon': 0.29, 'rsme': 8.16696949838066}
{'kernel': 'rbf', 'degree': 2, 'gamma': 0.1, 'coef0': 0.26, 'C': 3, 'epsilon': 0.31, 'rsme': 8.165801739476187}
{'kernel': 'poly', 'degree': 4, 'gamma': 0.75, 'coef0': 0.65, 'C': 49, 'epsilon': 0.26, 'rsme': 7.773756833158078}
{'kernel': 'poly', 'degree': 3, 'gamma': 0.58, 'coef0': 0.96, 'C': 95, 'epsilon': 0.24, 'rsme': 7.806391466424886}
{'kernel': 'rbf', 'degree': 2, 'gamma': 0.62, 'coef0': 0.88, 'C': 46, 'epsilon': 0.31, 'rsme': 7.67566488022524}
{'kernel': 'rbf', 'degree': 3, 'gamma': 0.12, 'coef0': 0.42, 'C': 83, 'epsilon': 0.4, 'rsme': 9.174342510237324}
{'kernel': 'sigmoid', 'degree': 3, 'gamma': 0.71, 'coef0': 0.63, 'C': 40, 'epsilon': 0.18, 'rsme': 4143.445614118639}
{'kernel': 'sigmoid', 'degree': 4, 'gamma': 0.11, 'coef0': 0.64, 'C': 69, 'epsilon': 0.4, 'rsme': 9.306830983248565}
{'kernel': 'linear', 'degree': 2, 'gamma': 0.87, 'coef0': 0.67, 'C': 32, 'epsilon': 0.17, 'rsme': 7.4742696048377635}
{'kernel': 'linear', 'degree': 3, 'gamma': 0.31, 'coef0': 0.14, 'C': 62, 'epsilon': 0.33, 'rsme': 8.671473273695026}
{'kernel': 'linear', 'degree': 4, 'gamma': 0.22, 'coef0': 0.95, 'C': 30, 'epsilon': 0.12, 'rsme': 7.345708611800758}
{'kernel': 'rbf', 'degree': 2, 'gamma': 0.37, 'coef0': 0.46, 'C': 78, 'epsilon': 0.28, 'rsme': 7.698234794668077}
{'kernel': 'linear', 'degree': 2, 'gamma': 0.68, 'coef0': 0.65, 'C': 51, 'epsilon': 0.22, 'rsme': 7.788021897870787}
{'kernel': 'linear', 'degree': 3, 'gamma': 0.71, 'coef0': 0.23, 'C': 3, 'epsilon': 0.32, 'rsme': 8.528990670063155}
{'kernel': 'poly', 'degree': 3, 'gamma': 0.17, 'coef0': 0.27, 'C': 95, 'epsilon': 0.33, 'rsme': 8.110827701090658}
{'kernel': 'rbf', 'degree': 3, 'gamma': 0.21, 'coef0': 0.67, 'C': 28, 'epsilon': 0.43, 'rsme': 10.853398892734232}
{'kernel': 'linear', 'degree': 3, 'gamma': 0.46, 'coef0': 0.39, 'C': 43, 'epsilon': 0.2, 'rsme': 7.710788210432965}
{'kernel': 'poly', 'degree': 2, 'gamma': 0.29, 'coef0': 0.96, 'C': 61, 'epsilon': 0.3, 'rsme': 7.761872171985699}
{'kernel': 'rbf', 'degree': 2, 'gamma': 0.34, 'coef0': 0.44, 'C': 66, 'epsilon': 0.13, 'rsme': 7.087198495635975}
{'kernel': 'linear', 'degree': 2, 'gamma': 0.68, 'coef0': 0.32, 'C': 46, 'epsilon': 0.12, 'rsme': 7.337384814972991}
{'kernel': 'sigmoid', 'degree': 2, 'gamma': 0.5, 'coef0': 0.7, 'C': 49, 'epsilon': 0.28, 'rsme': 2500.1001240592573}
{'kernel': 'linear', 'degree': 3, 'gamma': 0.49, 'coef0': 0.81, 'C': 4, 'epsilon': 0.11, 'rsme': 7.366246857142453}
{'kernel': 'sigmoid', 'degree': 3, 'gamma': 0.29, 'coef0': 0.51, 'C': 73, 'epsilon': 0.29, 'rsme': 1172.4026245112682}
{'kernel': 'poly', 'degree': 3, 'gamma': 0.77, 'coef0': 0.39, 'C': 16, 'epsilon': 0.36, 'rsme': 8.542384871655917}
{'kernel': 'rbf', 'degree': 2, 'gamma': 0.46, 'coef0': 0.64, 'C': 80, 'epsilon': 0.49, 'rsme': 12.548647314916732}
{'kernel': 'linear', 'degree': 3, 'gamma': 0.35, 'coef0': 0.26, 'C': 11, 'epsilon': 0.42, 'rsme': 9.572828426672002}
{'kernel': 'sigmoid', 'degree': 3, 'gamma': 0.95, 'coef0': 0.6, 'C': 53, 'epsilon': 0.26, 'rsme': 9787.46919409189}
{'kernel': 'rbf', 'degree': 4, 'gamma': 0.33, 'coef0': 0.34, 'C': 54, 'epsilon': 0.12, 'rsme': 7.089565286319763}
{'kernel': 'sigmoid', 'degree': 3, 'gamma': 0.79, 'coef0': 0.55, 'C': 73, 'epsilon': 0.48, 'rsme': 9164.199697091}
{'kernel': 'sigmoid', 'degree': 4, 'gamma': 0.86, 'coef0': 0.12, 'C': 58, 'epsilon': 0.21, 'rsme': 2946.2238807594913}
{'kernel': 'linear', 'degree': 4, 'gamma': 0.64, 'coef0': 0.21, 'C': 9, 'epsilon': 0.38, 'rsme': 9.050772542388676}
{'kernel': 'rbf', 'degree': 4, 'gamma': 0.23, 'coef0': 0.97, 'C': 8, 'epsilon': 0.48, 'rsme': 12.669136285398336}
{'kernel': 'poly', 'degree': 2, 'gamma': 0.11, 'coef0': 0.33, 'C': 24, 'epsilon': 0.29, 'rsme': 8.009991600951468}
{'kernel': 'linear', 'degree': 3, 'gamma': 0.25, 'coef0': 0.37, 'C': 8, 'epsilon': 0.38, 'rsme': 9.051164764553079}
{'kernel': 'linear', 'degree': 3, 'gamma': 0.86, 'coef0': 0.76, 'C': 92, 'epsilon': 0.47, 'rsme': 10.47290035170299}
{'kernel': 'rbf', 'degree': 2, 'gamma': 0.63, 'coef0': 0.91, 'C': 46, 'epsilon': 0.3, 'rsme': 7.685945067676581}
{'kernel': 'poly', 'degree': 3, 'gamma': 0.35, 'coef0': 0.28, 'C': 71, 'epsilon': 0.22, 'rsme': 7.487539642998115}
{'kernel': 'sigmoid', 'degree': 3, 'gamma': 0.66, 'coef0': 0.74, 'C': 44, 'epsilon': 0.26, 'rsme': 3886.4812465585132}
{'kernel': 'linear', 'degree': 3, 'gamma': 0.62, 'coef0': 0.65, 'C': 69, 'epsilon': 0.4, 'rsme': 9.588635754442741}
{'kernel': 'rbf', 'degree': 3, 'gamma': 0.65, 'coef0': 0.94, 'C': 40, 'epsilon': 0.15, 'rsme': 7.068693026578437}
{'kernel': 'poly', 'degree': 3, 'gamma': 0.58, 'coef0': 0.88, 'C': 26, 'epsilon': 0.13, 'rsme': 7.089210402552742}
{'kernel': 'poly', 'degree': 4, 'gamma': 0.91, 'coef0': 0.39, 'C': 69, 'epsilon': 0.2, 'rsme': 7.254375351142862}
{'kernel': 'linear', 'degree': 2, 'gamma': 0.62, 'coef0': 0.28, 'C': 24, 'epsilon': 0.1, 'rsme': 7.342243794067275}
{'kernel': 'rbf', 'degree': 4, 'gamma': 0.23, 'coef0': 0.41, 'C': 15, 'epsilon': 0.25, 'rsme': 7.772545725042256}
{'kernel': 'rbf', 'degree': 4, 'gamma': 0.92, 'coef0': 0.4, 'C': 1, 'epsilon': 0.32, 'rsme': 7.691995059767486}
{'kernel': 'sigmoid', 'degree': 4, 'gamma': 0.31, 'coef0': 0.71, 'C': 61, 'epsilon': 0.36, 'rsme': 1179.4519261392732}
{'kernel': 'sigmoid', 'degree': 2, 'gamma': 0.45, 'coef0': 0.53, 'C': 26, 'epsilon': 0.27, 'rsme': 1036.431994455087}
{'kernel': 'rbf', 'degree': 2, 'gamma': 0.7, 'coef0': 0.74, 'C': 93, 'epsilon': 0.44, 'rsme': 11.098652844547809}
{'kernel': 'poly', 'degree': 4, 'gamma': 0.58, 'coef0': 0.68, 'C': 59, 'epsilon': 0.37, 'rsme': 8.522890012423918}
{'kernel': 'rbf', 'degree': 2, 'gamma': 0.58, 'coef0': 0.3, 'C': 54, 'epsilon': 0.23, 'rsme': 7.483416770100116}
{'kernel': 'sigmoid', 'degree': 3, 'gamma': 0.99, 'coef0': 0.97, 'C': 15, 'epsilon': 0.48, 'rsme': 2570.520666462857}
{'kernel': 'rbf', 'degree': 3, 'gamma': 0.58, 'coef0': 0.67, 'C': 16, 'epsilon': 0.42, 'rsme': 10.067261520390751}
{'kernel': 'linear', 'degree': 4, 'gamma': 0.53, 'coef0': 0.59, 'C': 62, 'epsilon': 0.31, 'rsme': 8.332428278996415}
{'kernel': 'rbf', 'degree': 3, 'gamma': 0.49, 'coef0': 0.32, 'C': 26, 'epsilon': 0.13, 'rsme': 7.084881028236026}
{'kernel': 'rbf', 'degree': 2, 'gamma': 0.97, 'coef0': 0.84, 'C': 21, 'epsilon': 0.36, 'rsme': 8.26961405382692}
{'kernel': 'sigmoid', 'degree': 4, 'gamma': 0.66, 'coef0': 0.6, 'C': 92, 'epsilon': 0.28, 'rsme': 8188.6738303918255}
{'kernel': 'linear', 'degree': 2, 'gamma': 0.28, 'coef0': 0.99, 'C': 45, 'epsilon': 0.43, 'rsme': 9.121145539670804}
{'kernel': 'poly', 'degree': 2, 'gamma': 0.14, 'coef0': 0.82, 'C': 40, 'epsilon': 0.2, 'rsme': 7.453991346541377}
{'kernel': 'poly', 'degree': 4, 'gamma': 0.21, 'coef0': 0.52, 'C': 18, 'epsilon': 0.42, 'rsme': 10.022427901491604}
{'kernel': 'linear', 'degree': 2, 'gamma': 0.58, 'coef0': 0.62, 'C': 52, 'epsilon': 0.29, 'rsme': 8.197434900705568}
{'kernel': 'rbf', 'degree': 3, 'gamma': 0.65, 'coef0': 0.75, 'C': 39, 'epsilon': 0.36, 'rsme': 8.457770403052859}
{'kernel': 'sigmoid', 'degree': 2, 'gamma': 0.62, 'coef0': 0.66, 'C': 32, 'epsilon': 0.32, 'rsme': 2527.747145432007}
{'kernel': 'rbf', 'degree': 2, 'gamma': 0.26, 'coef0': 0.44, 'C': 84, 'epsilon': 0.29, 'rsme': 7.854755019737412}
{'kernel': 'poly', 'degree': 3, 'gamma': 0.15, 'coef0': 0.75, 'C': 14, 'epsilon': 0.46, 'rsme': 11.662351958745154}
{'kernel': 'linear', 'degree': 2, 'gamma': 0.88, 'coef0': 0.33, 'C': 53, 'epsilon': 0.15, 'rsme': 7.379639861483449}
{'kernel': 'poly', 'degree': 4, 'gamma': 0.41, 'coef0': 0.51, 'C': 3, 'epsilon': 0.17, 'rsme': 7.265372359340608}
{'kernel': 'linear', 'degree': 3, 'gamma': 0.12, 'coef0': 0.9, 'C': 42, 'epsilon': 0.12, 'rsme': 7.3406837255853405}
{'kernel': 'rbf', 'degree': 4, 'gamma': 0.97, 'coef0': 0.87, 'C': 35, 'epsilon': 0.28, 'rsme': 7.571721222968698}
{'kernel': 'rbf', 'degree': 4, 'gamma': 0.81, 'coef0': 0.4, 'C': 15, 'epsilon': 0.14, 'rsme': 7.063262492721875}
{'kernel': 'poly', 'degree': 4, 'gamma': 0.16, 'coef0': 0.72, 'C': 93, 'epsilon': 0.29, 'rsme': 7.870262804514901}
{'kernel': 'poly', 'degree': 3, 'gamma': 0.22, 'coef0': 0.31, 'C': 4, 'epsilon': 0.28, 'rsme': 8.220016013207545}
{'kernel': 'rbf', 'degree': 2, 'gamma': 0.49, 'coef0': 0.73, 'C': 10, 'epsilon': 0.13, 'rsme': 7.107499666294677}
{'kernel': 'poly', 'degree': 4, 'gamma': 0.37, 'coef0': 0.32, 'C': 52, 'epsilon': 0.48, 'rsme': 12.234616950667196}
{'kernel': 'sigmoid', 'degree': 3, 'gamma': 0.97, 'coef0': 0.62, 'C': 47, 'epsilon': 0.33, 'rsme': 9077.512804393033}
{'kernel': 'poly', 'degree': 3, 'gamma': 0.27, 'coef0': 0.84, 'C': 86, 'epsilon': 0.11, 'rsme': 7.09544238858699}
{'kernel': 'sigmoid', 'degree': 2, 'gamma': 0.9, 'coef0': 0.1, 'C': 50, 'epsilon': 0.49, 'rsme': 2400.1651911418526}
{'kernel': 'sigmoid', 'degree': 3, 'gamma': 0.38, 'coef0': 0.69, 'C': 42, 'epsilon': 0.16, 'rsme': 1232.5592953126245}
{'kernel': 'poly', 'degree': 3, 'gamma': 0.67, 'coef0': 0.81, 'C': 64, 'epsilon': 0.31, 'rsme': 7.728285488055523}
{'kernel': 'sigmoid', 'degree': 3, 'gamma': 0.97, 'coef0': 0.43, 'C': 16, 'epsilon': 0.42, 'rsme': 2755.7285449323685}
{'kernel': 'linear', 'degree': 4, 'gamma': 0.87, 'coef0': 0.32, 'C': 97, 'epsilon': 0.41, 'rsme': 9.495756074993539}
{'kernel': 'poly', 'degree': 4, 'gamma': 0.67, 'coef0': 0.38, 'C': 59, 'epsilon': 0.16, 'rsme': 7.100379766650165}
{'kernel': 'linear', 'degree': 2, 'gamma': 0.33, 'coef0': 0.97, 'C': 56, 'epsilon': 0.25, 'rsme': 8.169951674829983}
{'kernel': 'sigmoid', 'degree': 3, 'gamma': 0.55, 'coef0': 0.56, 'C': 89, 'epsilon': 0.49, 'rsme': 5412.738339858922}
{'kernel': 'rbf', 'degree': 2, 'gamma': 0.2, 'coef0': 0.99, 'C': 42, 'epsilon': 0.11, 'rsme': 7.122510526316754}
{'kernel': 'linear', 'degree': 4, 'gamma': 0.97, 'coef0': 0.88, 'C': 57, 'epsilon': 0.18, 'rsme': 7.540338237062668}
{'kernel': 'rbf', 'degree': 3, 'gamma': 0.82, 'coef0': 0.94, 'C': 66, 'epsilon': 0.31, 'rsme': 7.734231554477296}
{'kernel': 'linear', 'degree': 4, 'gamma': 0.17, 'coef0': 0.12, 'C': 73, 'epsilon': 0.17, 'rsme': 7.452099173374144}
{'kernel': 'poly', 'degree': 3, 'gamma': 0.99, 'coef0': 0.84, 'C': 79, 'epsilon': 0.35, 'rsme': 8.120696205202336}
{'kernel': 'poly', 'degree': 4, 'gamma': 0.98, 'coef0': 0.79, 'C': 91, 'epsilon': 0.24, 'rsme': 7.707426771394554}
{'kernel': 'sigmoid', 'degree': 3, 'gamma': 0.34, 'coef0': 0.7, 'C': 77, 'epsilon': 0.24, 'rsme': 1800.9050377377291}
{'kernel': 'sigmoid', 'degree': 4, 'gamma': 0.44, 'coef0': 0.13, 'C': 39, 'epsilon': 0.27, 'rsme': 502.1727441240865}
{'kernel': 'sigmoid', 'degree': 3, 'gamma': 0.75, 'coef0': 0.94, 'C': 21, 'epsilon': 0.23, 'rsme': 2125.1848878495507}
{'kernel': 'poly', 'degree': 2, 'gamma': 0.57, 'coef0': 0.72, 'C': 38, 'epsilon': 0.19, 'rsme': 7.273655854268085}
{'kernel': 'rbf', 'degree': 2, 'gamma': 0.84, 'coef0': 0.18, 'C': 88, 'epsilon': 0.45, 'rsme': 11.592350420995603}
{'kernel': 'rbf', 'degree': 3, 'gamma': 0.42, 'coef0': 0.72, 'C': 29, 'epsilon': 0.3, 'rsme': 7.759975354912096}
{'kernel': 'sigmoid', 'degree': 3, 'gamma': 0.15, 'coef0': 0.48, 'C': 23, 'epsilon': 0.15, 'rsme': 86.01969842253837}
{'kernel': 'linear', 'degree': 3, 'gamma': 0.19, 'coef0': 0.87, 'C': 66, 'epsilon': 0.25, 'rsme': 8.195202133351907}
{'kernel': 'sigmoid', 'degree': 2, 'gamma': 0.14, 'coef0': 0.38, 'C': 19, 'epsilon': 0.3, 'rsme': 9.267579166721003}
{'kernel': 'sigmoid', 'degree': 2, 'gamma': 0.49, 'coef0': 0.92, 'C': 73, 'epsilon': 0.45, 'rsme': 3198.4642179828816}
{'kernel': 'rbf', 'degree': 3, 'gamma': 0.67, 'coef0': 0.43, 'C': 86, 'epsilon': 0.22, 'rsme': 7.506209393288248}
{'kernel': 'linear', 'degree': 4, 'gamma': 0.9, 'coef0': 0.22, 'C': 79, 'epsilon': 0.43, 'rsme': 9.091402275098282}
{'kernel': 'poly', 'degree': 4, 'gamma': 0.47, 'coef0': 0.25, 'C': 94, 'epsilon': 0.36, 'rsme': 8.758300257558192}
{'kernel': 'poly', 'degree': 4, 'gamma': 0.14, 'coef0': 0.65, 'C': 76, 'epsilon': 0.18, 'rsme': 7.247021514925069}
{'kernel': 'poly', 'degree': 4, 'gamma': 0.31, 'coef0': 0.59, 'C': 51, 'epsilon': 0.38, 'rsme': 8.54152942236817}
{'kernel': 'linear', 'degree': 4, 'gamma': 0.6, 'coef0': 0.54, 'C': 23, 'epsilon': 0.44, 'rsme': 9.623257101790063}
{'kernel': 'sigmoid', 'degree': 4, 'gamma': 0.79, 'coef0': 0.24, 'C': 39, 'epsilon': 0.46, 'rsme': 2978.398770573181}
{'kernel': 'poly', 'degree': 2, 'gamma': 0.66, 'coef0': 0.85, 'C': 24, 'epsilon': 0.22, 'rsme': 7.616066351125163}
{'kernel': 'linear', 'degree': 3, 'gamma': 0.4, 'coef0': 0.96, 'C': 9, 'epsilon': 0.46, 'rsme': 9.728471816424921}
{'kernel': 'linear', 'degree': 2, 'gamma': 0.98, 'coef0': 0.58, 'C': 38, 'epsilon': 0.41, 'rsme': 9.737700676086938}
{'kernel': 'rbf', 'degree': 4, 'gamma': 0.16, 'coef0': 0.32, 'C': 15, 'epsilon': 0.29, 'rsme': 7.716940867852918}
{'kernel': 'linear', 'degree': 4, 'gamma': 0.69, 'coef0': 0.22, 'C': 3, 'epsilon': 0.37, 'rsme': 8.844115778274288}
{'kernel': 'sigmoid', 'degree': 3, 'gamma': 0.82, 'coef0': 0.81, 'C': 6, 'epsilon': 0.1, 'rsme': 795.0614082884836}
{'kernel': 'rbf', 'degree': 4, 'gamma': 0.88, 'coef0': 0.21, 'C': 34, 'epsilon': 0.36, 'rsme': 8.291025510453203}
{'kernel': 'poly', 'degree': 4, 'gamma': 0.28, 'coef0': 0.99, 'C': 78, 'epsilon': 0.11, 'rsme': 7.0677259846024745}
{'kernel': 'linear', 'degree': 2, 'gamma': 0.44, 'coef0': 0.61, 'C': 76, 'epsilon': 0.28, 'rsme': 8.120199402490783}
{'kernel': 'poly', 'degree': 3, 'gamma': 0.71, 'coef0': 0.22, 'C': 14, 'epsilon': 0.36, 'rsme': 8.650705529434827}
{'kernel': 'poly', 'degree': 2, 'gamma': 0.18, 'coef0': 0.58, 'C': 27, 'epsilon': 0.47, 'rsme': 12.254115523334523}
{'kernel': 'linear', 'degree': 4, 'gamma': 0.87, 'coef0': 0.39, 'C': 18, 'epsilon': 0.26, 'rsme': 8.138959910274249}
